FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,FD13,FD14,FD15,FD16,FD17,FD18,FD19,FD20,FD21,FD22,FD23,FD24,FD25,FD26,FD27,ISIN,SM,FDD1,FDD2,FDD3,FDD4,FDD5,FDD6,FDD7,ISCHECK,JC,OLD,ISXT,FDAYS,ISTZ,BUREAU,AttenTion
CA1817,321,......7,ZBAA,0900,1055,ZSNJ,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10893,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1817,321,1......,ZBAA,0900,1055,ZSNJ,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10894,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1817,321,.23456.,ZBAA,0850,1055,ZSNJ,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,66147,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1818,321,...4...,ZSNJ,1155,1400,ZBAA,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10895,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1818,321,.....67,ZSNJ,1155,1405,ZBAA,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10896,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1818,321,.2.....,ZSNJ,1155,1350,ZBAA,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,66120,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1818,321,1.3.5..,ZSNJ,1155,1400,ZBAA,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,66199,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1819,738,1234567,ZBAA,2015,2220,ZSNJ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10897,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1820,738,1234567,ZSNJ,0840,1040,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10899,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1821,738,1234567,ZBAA,2035,2325,ZSFZ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10900,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1822,738,1234567,ZSFZ,0735,1025,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10901,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1823,738,......7,ZBAA,1655,1935,ZHYC,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10902,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1823,738,....5..,ZBAA,1715,1935,ZHYC,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10903,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1823,738,1234.6.,ZBAA,1705,1935,ZHYC,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66250,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1824,738,1234567,ZHYC,2025,2235,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10904,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1825,738,..3....,ZBAA,1920,2125,ZSCG,,,,,,,,,,,0,,国内,0,0331,1026,76774,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1825,738,12.4.67,ZBAA,1725,1930,ZSCG,,,,,,,,,,,0,,国内,0,0331,1026,75591,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1826,738,..3....,ZSCG,2215,0015,ZBAA,,,,,,,,,,,0,,国内,0,0331,1026,76776,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1826,738,12.4.67,ZSCG,2025,2225,ZBAA,,,,,,,,,,,0,,国内,0,0331,1026,75592,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1827,321,1234567,ZBAA,0935,1110,ZSWH,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10907,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1828,321,1234567,ZSWH,1155,1325,ZBAA,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10908,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1829,773,1234567,ZGGG,1615,1840,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,10909,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1830,773,1234567,ZSSS,1955,2225,ZGGG,,,,,,,,,,,0,,国内,0,0331,1026,10911,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1831,330,1234567,ZBAA,0730,0940,ZSSS,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10912,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1832,330,1234567,ZSSS,1055,1310,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10913,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1833,738,1234567,ZBAA,1125,1430,ZSAM,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76836,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1834,738,1234567,ZSAM,1530,1825,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76837,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1835,330,.23456.,ZBAA,0805,1015,ZSPD,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10916,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1836,330,12345..,ZSPD,1910,2135,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10917,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1837,773,1234567,ZSSS,1240,1455,ZGGG,,,,,,,,,,,0,,国内,0,0331,1026,10918,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1838,773,1234567,ZGGG,0855,1130,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,10919,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1839,738,1234567,ZBAA,0840,1110,ZSNB,,,,,,,,,,,0,,国内,0,0331,1026,75615,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1840,738,1234567,ZSNB,1200,1425,ZBAA,,,,,,,,,,,0,,国内,0,0331,1026,76954,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1841,738,.....6.,ZBAA,0810,1005,ZSYA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10923,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1841,738,.23.5..,ZBAA,0750,0950,ZSYA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10924,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1841,738,1......,ZBAA,0805,1005,ZSYA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10925,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1841,738,...4..7,ZBAA,0810,1005,ZSYA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,67325,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1842,738,...4...,ZSYA,1125,1315,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10926,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1842,738,123.567,ZSYA,1050,1240,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10927,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1843,738,1234567,ZBAA,1325,1525,ZSOF,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10928,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1844,738,.234567,ZSOF,1620,1825,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10929,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1844,738,1......,ZSOF,1655,1900,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66157,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1847,738,12.4.6.,ZBAA,1100,1255,ZSNJ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76902,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1847,738,....5..,ZBAA,1100,1255,ZSNJ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76901,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1847,738,..3...7,ZBAA,1050,1255,ZSNJ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76903,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1848,738,1......,ZSNJ,1355,1605,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76910,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1848,738,....56.,ZSNJ,1355,1605,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76907,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1848,738,.234..7,ZSNJ,1355,1555,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,76908,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1851,738,...4...,ZBAA,0805,1030,ZSLQ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10938,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1851,738,123.567,ZBAA,0745,1020,ZSLQ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66246,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1852,738,1234567,ZSLQ,1115,1340,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10939,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1853,738,1234567,ZBAA,2010,2240,ZSNB,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10940,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1854,738,.2.4.6.,ZSNB,0940,1205,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10941,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1854,738,1.3.5.7,ZSNB,0940,1155,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10942,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1855,772,1234567,ZBAA,1730,1940,ZSSS,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/787/330；,国内,0,0331,1026,10943,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1856,773,1234567,ZSSS,2055,2310,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/787/330；,国内,0,0331,1026,10944,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1857,789,1234567,ZBAA,1930,2140,ZSSS,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/330/777；,国内,0,0331,1026,10945,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1858,789,1234567,ZSSS,0755,1010,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/330/777；,国内,0,0331,1026,10946,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1859,738,......7,ZBAA,0910,1220,ZGZH,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10947,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1859,738,123456.,ZBAA,0900,1220,ZGZH,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66262,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1860,738,1234567,ZGZH,1305,1605,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10949,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1861,738,123.567,ZBAA,0630,1015,ZGZJ,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66247,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1862,738,....5..,ZGZJ,1105,1450,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10951,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1862,738,.2...67,ZGZJ,1105,1455,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10952,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1862,738,1.3....,ZGZJ,1105,1445,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10953,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1865,350,1234567,ZSPD,1705,1940,ZGGG,,,,,,,,,,,0,,国内,0,0331,1026,10954,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1866,350,1234567,ZGGG,2100,2325,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,10955,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1867,738,.2.4...,ZBAA,1905,2115,ZSFY,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66137,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1867,738,.....6.,ZBAA,1715,1920,ZSFY,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,77502,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1868,738,.2.4...,ZSFY,2200,2355,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66138,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1868,738,.....6.,ZSFY,2005,2150,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,77499,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1871,738,1234567,ZBAA,0715,1020,ZSAM,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10959,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1872,738,1234567,ZSAM,1805,2110,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10960,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1875,738,1.3.5.7,ZBAA,1640,2005,ZGZH,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10961,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1876,738,1.3.5.7,ZGZH,2050,2355,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10962,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1877,321,1234567,ZBAA,1515,1900,ZGZJ,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10963,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1878,321,1234567,ZGZJ,1945,2325,ZBAA,,,,,,,,,,,0,或使用机型319/320/737/738；,国内,0,0331,1026,10964,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1879,738,......7,ZBAA,0700,0910,ZSYW,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10965,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1879,738,.2.....,ZBAA,0700,0910,ZSYW,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10966,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1879,738,1.3456.,ZBAA,0655,0910,ZSYW,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,66216,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1880,738,1234567,ZSYW,1005,1220,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10968,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1881,319,....5..,ZBAA,1725,2055,ZGBH,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,10969,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1881,319,.....6.,ZBAA,1620,1950,ZGBH,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,10970,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1881,319,..3....,ZBAA,1605,1950,ZGBH,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,10971,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1881,319,1..4...,ZBAA,1550,1940,ZGBH,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,10972,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1882,319,....5..,ZGBH,2140,0055,ZBAA,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,10973,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1882,319,.....6.,ZGBH,2035,2350,ZBAA,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,10974,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1882,319,1.3....,ZGBH,2040,0010,ZBAA,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,10975,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1882,319,...4...,ZGBH,2025,2350,ZBAA,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,75210,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1883,330,1234567,ZBAA,2020,2235,ZSPD,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10976,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1884,330,1234567,ZSPD,1640,1905,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10977,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1885,330,1234567,ZBAA,1830,2040,ZSSS,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10978,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1886,330,1234567,ZSSS,2155,0015,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/777/333/350/787；,国内,0,0331,1026,10979,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1887,738,1234567,ZBAA,1710,1930,ZSJD,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10980,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1888,738,1234567,ZSJD,2015,2225,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10981,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1893,350,1234567,ZSPD,0725,1005,ZGSZ,,,,,,,,,,,0,,国内,0,0331,1026,10984,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1894,350,1234567,ZGSZ,1120,1335,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,10985,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1895,789,1234567,ZBAA,0800,1120,ZGSZ,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/787/330；,国内,0,0331,1026,10986,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1896,789,1234567,ZGSZ,1305,1610,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/787/330；,国内,0,0331,1026,10987,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1897,738,1.3.5.7,ZBAA,1935,0045,ZWSH,,,,,,,,,,,0,航路航线审核中；或使用机型319/320/321/737；,国内,0,0331,1026,10988,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1898,738,12.4.6.,ZWSH,0130,0600,ZBAA,,,,,,,,,,,0,航路航线审核中；或使用机型319/320/321/737；,国内,0,0331,1026,10989,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1899,738,.2.4.6.,ZBAA,2000,0040,ZWYN,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10990,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1900,738,..3.5.7,ZWYN,0155,0600,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737；,国内,0,0331,1026,10993,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1901,772,1234567,ZBAA,0925,1340,ZWWW,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/787/330；,国内,0,0331,1026,10994,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1902,772,1234567,ZWWW,1450,1835,ZBAA,,,,,,,,,,,0,或使用机型319/320/321/737/738/333/350/787/330；,国内,0,0331,1026,10995,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1903,320,1234567,ZSHC,0815,1030,ZLXY,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,10996,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1904,320,1234567,ZLXY,1135,1400,ZSHC,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,10997,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1905,321,1234567,ZSHC,1530,1755,ZLXY,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,10998,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1906,321,1234567,ZLXY,1905,2120,ZSHC,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,10999,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1907,321,1234567,ZSHC,0915,1205,ZYCC,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,11000,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1908,321,1234567,ZYCC,1255,1555,ZSHC,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,11001,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1909,320,....5.7,ZSHC,0955,1300,ZLXN,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,79198,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1909,320,..3....,ZSHC,0740,1100,ZLXN,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,78752,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1909,320,.2.4.6.,ZSHC,0830,1130,ZLXN,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,78753,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1909,320,1......,ZSHC,0755,1100,ZLXN,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,78751,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1910,320,......7,ZLXN,1415,1710,ZSHC,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,79200,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1910,320,....5..,ZLXN,1400,1655,ZSHC,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,79199,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1910,320,.2.4.6.,ZLXN,1230,1520,ZSHC,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,78756,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1910,320,..3....,ZLXN,1145,1450,ZSHC,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,78755,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1910,320,1......,ZLXN,1145,1430,ZSHC,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,78754,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1913,320,.2.4.6.,ZSNB,1620,1905,ZLXY,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,11005,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1914,320,.2.4.6.,ZLXY,1005,1230,ZSNB,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,11006,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1915,319,1234567,ZSHC,0635,1010,ZPLJ,,,,,,,,,,,0,或使用机型320/321；,国内,0,0331,1026,11007,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1916,319,1234567,ZPLJ,1105,1420,ZSHC,,,,,,,,,,,0,或使用机型320/321；,国内,0,0331,1026,11008,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1923,321,1234567,ZSWZ,0930,1220,ZLXY,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,11016,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1924,321,1234567,ZLXY,1335,1615,ZSWZ,,,,,,,,,,,0,或使用机型319/320；,国内,0,0331,1026,11017,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1927,320,1234567,ZSWZ,0815,1105,ZUGY,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,11018,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1928,320,1234567,ZUGY,1205,1405,ZSWZ,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,11019,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1931,320,1234567,ZSWZ,1020,1235,ZBTJ,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,11020,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1932,320,1234567,ZBTJ,1335,1550,ZSWZ,,,,,,,,,,,0,或使用机型319/321；,国内,0,0331,1026,11021,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1935,320,1234567,ZSPD,0710,1040,ZLLL,,,,,,,,,,,0,或使用机型320；,国内,0,0331,1026,11022,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1936,320,1234567,ZLLL,1130,1410,ZSPD,,,,,,,,,,,0,或使用机型320；,国内,0,0331,1026,11023,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1937,320,1234567,ZSPD,1515,1835,ZPPP,,,,,,,,,,,0,或使用机型320；,国内,0,0331,1026,11024,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1938,320,1234567,ZPPP,1940,2255,ZSPD,,,,,,,,,,,0,或使用机型320；,国内,0,0331,1026,11025,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1947,350,1234567,ZSPD,0740,1055,ZUUU,,,,,,,,,,,0,,国内,0,0331,1026,11028,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1948,350,1234567,ZUUU,1220,1520,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,11029,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1949,321,1234567,ZSPD,1605,1930,ZUUU,,,,,,,,,,,0,或使用机型320；,国内,0,0331,1026,11030,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1950,321,1234567,ZUUU,2035,2330,ZSPD,,,,,,,,,,,0,或使用机型320；,国内,0,0331,1026,11033,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1951,319,1234567,ZSWZ,1750,2045,ZBAA,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,11034,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1952,319,1234567,ZBAA,1610,1850,ZSWZ,,,,,,,,,,,0,或使用机型320/321/737/738；,国内,0,0331,1026,11035,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
CA1953,319,1..45..,ZSWZ,0810,1100,ZUCK,,,,,,,,,,,0,或使用机型320/321；,国内,0,0331,1026,72420,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
